Family name,Title,Personal name,Fate,Age,Department/Class,Passenger/Crew,Citizenship,Adult/Minor,Sex,age_was_imputed
WARNER,Mr.,Tertius Selwyn,lost,21.0,Second,Passenger,British,Adult,male,False
WATERS,Miss,Katherine W.,lost,25.0,Second,Passenger,British,Adult,female,False
WATERS,Miss,Margaret,lost,29.0,Second,Passenger,British,Adult,female,False
WEBB,Miss,Minnie,saved,34.0,Second,Passenger,British,Adult,female,False
WEBSTER,Mr.,Frederick G.,saved,28.0,Second,Passenger,British,Adult,male,False
WEBSTER,Master,Frederick,lost,11.0,Second,Passenger,British,Infant,male,False
WEBSTER,Master,Henry,lost,11.0,Second,Passenger,British,Infant,male,False
WEBSTER,Master,William,saved,3.0,Second,Passenger,British,Minor,male,False
WEBSTER,Mrs.,Frederick G. (Margaret),lost,24.0,Second,Passenger,British,Adult,female,False
WEIR,Mr.,Cecil Hamilton,lost,31.0,Second,Passenger,British,Adult,male,False
WHALEY,Mr.,Robert William,saved,33.0,Second,Passenger,British,Adult,male,False
WHITCOMBE,Mr.,Hugh Martin Donald Gore,saved,25.0,Second,Passenger,British,Adult,male,False
WHITEHEAD,Miss,Florence,saved,41.0,Second,Passenger,British,Adult,female,False
WHYATT,Mrs.,Aaron Taylor (Martha Ann Bussey),saved,60.0,Second,Passenger,British,Adult,female,False
WICKHAM,Mrs.,Nina,lost,50.0,Second,Passenger,British,Adult,female,False
WICKINGS-SMITH,Miss,Nancy Eileen Fenn,saved,31.0,Second,Passenger,British,Infant,female,False
WICKINGS-SMITH,Mr.,Cyril,saved,27.0,Second,Passenger,British,Adult,male,False
WICKINGS-SMITH,Mr.,Basil Guilford (Cyril's brother),lost,29.0,Second,Passenger,British,Adult,male,False
WICKINGS-SMITH,Mrs.,Cyril (Phyllis Bailey Fenn),saved,24.0,Second,Passenger,British,Adult,female,False
WIGGINS,Mrs.,Arthur Vaughn (Sarah Helena Rogerson),saved,49.0,Second,Passenger,British,Adult,female,False
WILD,Miss,Agnes,saved,21.0,Second,Passenger,British,Adult,female,False
WILD,Miss,Evelyn Norbury,saved,25.0,Second,Passenger,British,Adult,female,False
WILLIAMS,Mr.,Thomas J.,saved,32.0,Second,Passenger,British,Adult,male,False
WILLIAMS,Mr.,Robert,saved,32.0,Second,Passenger,British,Adult,male,False
WILLIAMS,Miss,Beatrice,saved,24.0,Second,Passenger,British,Adult,female,False
WILLIAMS,Mrs.,Jane (Jane Jenkyn),lost,55.0,Second,Passenger,British,Adult,female,False
WILSON,Mr.,John,saved,32.0,Second,Passenger,British,Adult,male,False
WILSON,Mrs.,"Patrick (Minnie ""Inez"" Corbett)",saved,46.0,Second,Passenger,British,Adult,female,False
WILSON,Miss,Sarah,lost,31.0,Second,Passenger,British,Adult,female,False
WINTER,Miss,Thirza,saved,31.0,Second,Passenger,British,Adult,female,False
WISE,Sister,Isabel Eloise,lost,59.0,Second,Passenger,British,Adult,female,False
WOLFENDEN,Mrs.,John Charles (Dora Roden),saved,49.0,Second,Passenger,USA,Adult,female,False
WOLFENDEN,Mr.,John Charles,lost,51.0,Second,Passenger,USA,Adult,male,False
WOODCOCK,Miss,Sarah Emma,lost,31.0,Second,Passenger,British,Adult,female,False
WOOLVEN,Mrs.,Edmond Victor (Helen Saunders),lost,31.0,Second,Passenger,British,Adult,female,False
WORDEN,Mrs.,Charles E. (Jane Goodchild),lost,56.0,Second,Passenger,USA,Adult,female,False
WORDSWORTH,Mr.,Osmund Bartle,saved,27.0,Second,Passenger,British,Adult,male,False
WORDSWORTH,Miss,Ruth Mary,saved,37.0,Second,Passenger,British,Adult,female,False
WRIGHT,Miss,Mary E.,lost,31.0,Second,Passenger,British,Adult,female,False
WYLIE,Mrs.,Emma,lost,31.0,Second,Passenger,British,Adult,female,False
YARDLEY,Mr.,Lewis Frank,lost,32.0,Second,Passenger,British,Adult,male,False
YEATMAN,Mr.,Charles Aylmer Luttrell,lost,36.0,Second,Passenger,British,Adult,male,False
YEATMAN,Mrs.,Charles Aylmer Luttrell (Cora Rose Gower),lost,33.0,Second,Passenger,British,Adult,female,False
AGNEW,Mr.,Thomas W.,lost,27.0,Third,Passenger,British,Adult,male,False
AGNEW,Mrs.,Thomas W. (?),lost,27.0,Third,Passenger,British,Adult,female,False
ALEXAN,Mr.,Babajan,saved,30.0,Third,Passenger,Russian,Adult,male,False
AMERAIOF,Mr.,Benjamin,lost,37.0,Third,Passenger,Persian,Adult,male,False
ANDERSDOTTER,Mrs.,Carolina B.,lost,54.0,Third,Passenger,Swedish,Adult,female,False
ANDREATOS,Mr.,Marinos,lost,39.0,Third,Passenger,Greek,Adult,male,False
ANDRIJINE,Mr.,Anisyon,lost,22.0,Third,Passenger,Russian,Adult,male,False
ANTILA,Master,Jan,saved,3.0,Third,Passenger,USA,Minor,male,False
ANTILA,Master,Carl,saved,4.0,Third,Passenger,USA,Minor,male,False
ANTILA,Mrs.,Aino,saved,25.0,Third,Passenger,Russian,Adult,female,False
APRIN,Mr.,Joseph,lost,45.0,Third,Passenger,Russian,Adult,male,False
ASHMAN,Mr.,Henry Clifford,saved,27.0,Third,Passenger,British,Adult,male,False
BABA,Mr.,Frank,saved,30.0,Third,Passenger,Persian,Adult,male,False
BABA,Mr.,John Jacob,saved,33.0,Third,Passenger,Persian,Adult,male,False
BABA,Mr.,George,lost,39.0,Third,Passenger,Persian,Adult,male,False
BABA,Mr.,Abraham,lost,45.0,Third,Passenger,Persian,Adult,male,False
BABEICZ,Mr.,Jakim,lost,33.0,Third,Passenger,Russian,Adult,male,False
BABICZUK,Mr.,Siemion,lost,39.0,Third,Passenger,Russian,Adult,male,False
BACKA,Mr.,Matthew,saved,28.0,Third,Passenger,Russian,Adult,male,False
BAILEY,Mr.,Frederick Richard,saved,40.0,Third,Passenger,British,Adult,male,False
BALLANTYNE,Miss,Margaret,saved,29.0,Third,Passenger,British,Adult,female,False
BANNERJI,Mr.,Induprakash,lost,30.0,Third,Passenger,British,Adult,male,False
BARCLAY,Mr.,George,saved,30.0,Third,Passenger,British,Adult,male,False
BARROW,Mr.,Donald George M.,saved,25.0,Third,Passenger,British,Adult,male,False
BARROW,Mrs.,Donald George M. (May),lost,20.0,Third,Passenger,British,Adult,female,False
BARTLEY,Mr.,George Noble,lost,38.0,Third,Passenger,British,Adult,male,False
BARTLEY,Master,Gordon,lost,3.0,Third,Passenger,British,Infant,male,False
BARTLEY,Master,Arthur,lost,4.0,Third,Passenger,British,Minor,male,False
BARTLEY,Mrs.,George Noble (Ellen),lost,28.0,Third,Passenger,British,Adult,female,False
BEAUCHAMP,Mr.,William,saved,36.0,Third,Passenger,British,Adult,male,False
BENJAMIN,Miss,Queenie,saved,30.0,Third,Passenger,British,Adult,female,False
BENNETT,Mr.,William,lost,39.0,Third,Passenger,British,Adult,male,False
BEVAN,Mr.,Jack,lost,26.0,Third,Passenger,British,Adult,male,False
BIALANS,Mr.,Stefan,saved,30.0,Third,Passenger,Russian,Adult,male,False
BISHOP,Mr.,William,lost,44.0,Third,Passenger,British,Adult,male,False
BISHOP,Mr.,Joseph,lost,50.0,Third,Passenger,British,Adult,male,False
BISHOP,Mrs.,Joseph (Alice),lost,49.0,Third,Passenger,British,Adult,female,False
BLACKBURN,Mr.,George A.,lost,42.0,Third,Passenger,British,Adult,male,False
BLACKSHAW,Master,John J.,lost,1.0,Third,Passenger,British,Infant,male,False
BLACKSHAW,Mrs.,Alice,lost,29.0,Third,Passenger,British,Adult,female,False
BLANKMAN,Mr.,Judka,saved,37.0,Third,Passenger,Russian,Adult,male,False
BODELL,Mr.,Thomas,lost,32.0,Third,Passenger,British,Adult,male,False
BODELL,Master,"Thomas, Jr.",lost,3.0,Third,Passenger,British,Minor,male,False
BODELL,Mrs.,Thomas (Florence Saunders),lost,36.0,Third,Passenger,British,Adult,female,False
BORESKEVECS,Mr.,Folop,lost,28.0,Third,Passenger,Russian,Adult,male,False
BOTTOMLEY,Mr.,Fred,saved,26.0,Third,Passenger,British,Adult,male,False
BOYLE,Mr.,James,saved,28.0,Third,Passenger,British,Adult,male,False
BOYLE,Miss,Nicholas,lost,24.0,Third,Passenger,British,Adult,female,False
BOZENOF,Mr.,Dennis,saved,34.0,Third,Passenger,Russian,Adult,male,False
BOZENOF,Mr.,Philate,saved,35.0,Third,Passenger,Russian,Adult,male,False
BROWN,Mr.,William,saved,31.0,Third,Passenger,British,Adult,male,False
BROWN,Miss,Evelyn,lost,28.0,Third,Passenger,British,Adult,female,False
BROWN,Miss,Constance,lost,38.0,Third,Passenger,British,Adult,female,False
BUDRIN,Mr.,Antoni,saved,50.0,Third,Passenger,Russian,Adult,male,False
BURKE,Mr.,Ernest James,lost,48.0,Third,Passenger,British,Adult,male,False
BUTLER,Mr.,William M.,lost,38.0,Third,Passenger,British,Adult,male,False
BYRNE,Miss,Nellie M.,lost,45.0,Third,Passenger,British,Adult,female,False
CANIGAN,Miss,Margaret,lost,28.0,Third,Passenger,British,Adult,female,False
CARACITOS,Mr.,George,lost,38.0,Third,Passenger,Greek,Adult,male,False
CARLSON,Mr.,C. J.,lost,57.0,Third,Passenger,Swedish,Adult,male,False
CATTEW,Miss,Emily,lost,37.0,Third,Passenger,British,Adult,female,False
CHARKOWSKI,Mr.,Porflri,lost,41.0,Third,Passenger,Russian,Adult,male,False
CHWYSINK,Mr.,Pawel,lost,21.0,Third,Passenger,Russian,Adult,male,False
CLIFT,Mr.,Horance,lost,23.0,Third,Passenger,British,Adult,male,False
CONNOLLY,Mr.,Michael,lost,39.0,Third,Passenger,British,Adult,male,False
COOK,Mr.,William George,saved,38.0,Third,Passenger,British,Adult,male,False
COOPER,Master,Joseph E.,lost,3.0,Third,Passenger,USA,Infant,male,False
COOPER,Mrs.,Nellie Elizabeth,lost,33.0,Third,Passenger,British,Adult,female,False
COUGHLAN,Mr.,John J.,lost,40.0,Third,Passenger,British,Adult,male,False
COUGHLAN,Master,Jeremiah Bernard,saved,11.0,Third,Passenger,USA,Infant,male,False
COUGHLAN,Master,"John, Jr.",saved,3.0,Third,Passenger,USA,Minor,male,False
COUGHLAN,Mrs.,John (Katherine O'Neil),saved,40.0,Third,Passenger,British,Adult,female,False
COUGHLAN,Miss,Margaret,lost,2.0,Third,Passenger,USA,Minor,female,False
COXON,Mr.,Geoffrey Thomley,lost,18.0,Third,Passenger,British,Adult,male,False
CROSBIE,Miss,Agnes,saved,24.0,Third,Passenger,British,Adult,female,False
CROSS,Mr.,Charles Ivor,lost,21.0,Third,Passenger,British,Adult,male,False
CRURCHLEY,Mr.,William Henry,lost,47.0,Third,Passenger,British,Adult,male,False
CUNNIFFE,Miss,Hannah,lost,30.0,Third,Passenger,British,Adult,female,False
CURLEY,Miss,Alice,lost,22.0,Third,Passenger,British,Adult,female,False
CZERTOWICZ,Mr.,Marcin,saved,48.0,Third,Passenger,Russian,Adult,male,False
DAWSON,Mr.,Walter,saved,23.0,Third,Passenger,British,Adult,male,False
DELANEY,Miss,Mary,saved,34.0,Third,Passenger,British,Adult,female,False
DHENIN,Mr.,Thomas,saved,31.0,Third,Passenger,British,Adult,male,False
DHENIN,Master,"Thomas, Jr.",lost,10.0,Third,Passenger,British,Minor,male,False
DHENIN,Mrs.,Thomas (Evelyn Thomson),lost,33.0,Third,Passenger,British,Adult,female,False
DHENIN,Miss,Isabella,lost,2.0,Third,Passenger,British,Minor,female,False
DIAMANDIS,Mr.,Theodore,saved,41.0,Third,Passenger,Greek,Adult,male,False
DICK,Miss,Annie,lost,24.0,Third,Passenger,British,Adult,female,False
DIECKEY,Mr.,Ewstafey,lost,24.0,Third,Passenger,Russian,Adult,male,False
DIXON,Mr.,Alfred,lost,29.0,Third,Passenger,British,Adult,male,False
DOWSLEY,Dr.,David H.,lost,54.0,Third,Passenger,British,Adult,male,False
DOYLE,Mr.,Michael,saved,31.0,Third,Passenger,British,Adult,male,False
DOYLE,Miss,Anna,lost,24.0,Third,Passenger,British,Adult,female,False
DRISCOLL,Mr.,Timothy J.,lost,45.0,Third,Passenger,British,Adult,male,False
DUCKWORTH,Mrs.,Alfred (Elizabeth Ann Smith),saved,52.0,Third,Passenger,British,Adult,female,False
DUNCAN,Mrs.,Kate Cassie,saved,43.0,Third,Passenger,British,Adult,female,False
DUNN,Mr.,Thomas W.,lost,34.0,Third,Passenger,British,Adult,male,False
DUPLEX,Miss,Kate M.,lost,34.0,Third,Passenger,British,Adult,female,False
EDWARDS,Mr.,Isaac,lost,28.0,Third,Passenger,British,Adult,male,False
ESHOO,Mr.,Benjamin,lost,35.0,Third,Passenger,British,Adult,male,False
FARROW,Mr.,Robert,saved,32.0,Third,Passenger,British,Adult,male,False
FAULDS,Mr.,Andrew,saved,28.0,Third,Passenger,British,Adult,male,False
FAULDS,Mrs.,Andrew (Margaret Allen),saved,27.0,Third,Passenger,British,Adult,female,False
FEELEY,Mr.,Joseph,lost,29.0,Third,Passenger,British,Adult,male,False
FEELEY,Mrs.,Teresa (Teresa Clery),lost,34.0,Third,Passenger,British,Adult,female,False
FERGUSON,Master,Edward,lost,15.0,Third,Passenger,USA,Infant,male,False
FERGUSON,Mrs.,Samuel James (Mary Agnes),lost,23.0,Third,Passenger,USA,Adult,female,False
FERRICK,Mr.,John,lost,26.0,Third,Passenger,British,Adult,male,False
FERRICK,Miss,Margaret,lost,22.0,Third,Passenger,British,Adult,female,False
FLAHERTY,Mr.,Thomas,lost,29.0,Third,Passenger,British,Adult,male,False
FLYNN,Mr.,John,lost,37.0,Third,Passenger,British,Adult,male,False
FRANKUM,Mr.,Joseph,saved,36.0,Third,Passenger,British,Adult,male,False
FRANKUM,Master,Frederick George,lost,4.0,Third,Passenger,British,Minor,male,False
FRANKUM,Master,Francis,saved,7.0,Third,Passenger,British,Minor,male,False
FRANKUM,Mrs.,Joseph (Annie Mariah B.),lost,36.0,Third,Passenger,British,Adult,female,False
FRANKUM,Miss,Winifred Annie,lost,10.0,Third,Passenger,British,Infant,female,False
GALVIN,Mr.,Michael,lost,30.0,Third,Passenger,British,Adult,male,False
GATELY,Mr.,John,saved,27.0,Third,Passenger,British,Adult,male,False
GIBBONS,Mr.,Michael,lost,36.0,Third,Passenger,USA,Adult,male,False
GILILEN,Mr.,Ellie,saved,36.0,Third,Passenger,Persian,Adult,male,False
GLEASON,Miss,Katherine,lost,23.0,Third,Passenger,British,Adult,female,False
GOODALL,Mr.,William,lost,30.0,Third,Passenger,British,Adult,male,False
GOODALL,Master,Jack,lost,10.0,Third,Passenger,USA,Infant,male,False
GOODALL,Master,Leonard,lost,7.0,Third,Passenger,British,Minor,male,False
GOODALL,Mrs.,William (Beatrice),lost,33.0,Third,Passenger,British,Adult,female,False
GOODE,Mr.,George,lost,23.0,Third,Passenger,British,Adult,male,False
GOODWIN,Miss,Rose,saved,30.0,Third,Passenger,British,Adult,female,False
GORDON,Mr.,George,saved,32.0,Third,Passenger,British,Adult,male,False
GRAHAM,Mr.,Gordon,lost,26.0,Third,Passenger,British,Adult,male,False
GRANAHAN,Mr.,Michael,saved,52.0,Third,Passenger,British,Adult,male,False
GREENSHIELDS,Mr.,A. J.,lost,32.0,Third,Passenger,British,Adult,male,False
GRIGORIAN,Mr.,Majlin,saved,37.0,Third,Passenger,Russian,Adult,male,False
GRINSTED,Mr.,S. Cyril,saved,27.0,Third,Passenger,British,Adult,male,False
GRIWACCZEWSKI,Mr.,Michael,lost,28.0,Third,Passenger,Russian,Adult,male,False
GROVES,Mr.,George,lost,70.0,Third,Passenger,British,Adult,male,False
GRYSZKIEWICZ,Mr.,Antoni,saved,26.0,Third,Passenger,Russian,Adult,male,False
HANCOCK,Mr.,Thomas,lost,36.0,Third,Passenger,British,Adult,male,False
HANLEY,Mr.,"Patrick ""Peter""",saved,32.0,Third,Passenger,British,Adult,male,False
HANUS,Mr.,Charles,lost,37.0,Third,Passenger,British,Adult,male,False
HANUS,Mrs.,Charles (Mary),lost,37.0,Third,Passenger,British,Adult,female,False
HARKENS,Mr.,Alexander,lost,41.0,Third,Passenger,British,Adult,male,False
HARRISON,Mr.,George Wraith,saved,24.0,Third,Passenger,British,Adult,male,False
HARVEY,Mr.,William,lost,53.0,Third,Passenger,USA,Adult,male,False
HEBDEN,Mr.,Robert,saved,35.0,Third,Passenger,British,Adult,male,False
HEBDEN,Mrs.,Robert (Clara),lost,27.0,Third,Passenger,British,Adult,female,False
HENRY,Mrs.,John (Catherine Ruane),saved,24.0,Third,Passenger,British,Adult,female,False
HESKETH,Mr.,Alfred W.,saved,31.0,Third,Passenger,British,Adult,male,False
HOGAN,Miss,Jane,saved,39.0,Third,Passenger,British,Adult,female,False
HOOK,Mr.,George (father of Elsie and Frank),saved,47.0,Third,Passenger,British,Adult,male,False
HOOK,Master,Frank (son of George),saved,11.0,Third,Passenger,British,Minor,male,False
HOOK,Miss,Elsie (daughter of George),saved,12.0,Third,Passenger,British,Minor,female,False
HOUSTON,Mr.,Frank,lost,27.0,Third,Passenger,British,Adult,male,False
HOWARD,Mr.,William,lost,36.0,Third,Passenger,British,Adult,male,False
HOWLEY,Mrs.,Edward (Rose Howley),saved,42.0,Third,Passenger,British,Adult,female,False
HURLEY,Mr.,Charles Edwin,lost,33.0,Third,Passenger,USA,Adult,male,False
INMAN,Mr.,John Edward,lost,26.0,Third,Passenger,British,Adult,male,False
IRETON,Mr.,Edward,lost,36.0,Third,Passenger,British,Adult,male,False
ISHERWOOD,Mr.,Fred,lost,29.0,Third,Passenger,British,Adult,male,False
IVANNIK,Mr.,Peter,lost,34.0,Third,Passenger,Russian,Adult,male,False
IWANUK,Mr.,Emilian,saved,27.0,Third,Passenger,Russian,Adult,male,False
JACOBS,Mrs.,Abraham (Liba Bella Chirug),lost,67.0,Third,Passenger,British,Adult,female,False
JAMES,Miss,Violet Isabel,saved,32.0,Third,Passenger,British,Adult,female,False
JENKINS,Mr.,Alfred,lost,73.0,Third,Passenger,British,Adult,male,False
JOHANNSEN,Mr.,Sven,lost,36.0,Third,Passenger,Swedish,Adult,male,False
JOHNSON,Mr.,Herbert K.,saved,24.0,Third,Passenger,British,Adult,male,False
JOHNSON,Mr.,John,lost,27.0,Third,Passenger,British,Adult,male,False
JOHNSON,Mr.,Albert E.,lost,72.0,Third,Passenger,British,Adult,male,False
JONES,Mr.,Evan,lost,65.0,Third,Passenger,USA,Adult,male,False
JUNCZYK,Mr.,Egor,saved,24.0,Third,Passenger,Russian,Adult,male,False
KAPERALIA,Mr.,Nikola,lost,33.0,Third,Passenger,Persian,Adult,male,False
KASIARAN,Mr.,Mirja,lost,50.0,Third,Passenger,Russian,Adult,male,False
KELLY,Miss,Annie,lost,19.0,Third,Passenger,British,Adult,female,False
KELLY,Miss,Marie,lost,32.0,Third,Passenger,British,Adult,female,False
KENNY,Miss,Agnes,saved,26.0,Third,Passenger,British,Adult,female,False
KEVORKE,Mr.,Ahajan,lost,28.0,Third,Passenger,Russian,Adult,male,False
KILKENNEY,Miss,Annie,lost,22.0,Third,Passenger,British,Adult,female,False
KILKENNY,Miss,Delia Mary,saved,33.0,Third,Passenger,British,Adult,female,False
KILLAWE,Miss,Winifred,saved,30.0,Third,Passenger,British,Adult,female,False
KING,Mr.,Harry,lost,24.0,Third,Passenger,British,Adult,male,False
KING,Mr.,George,lost,32.0,Third,Passenger,British,Adult,male,False
KING,Miss,Sarah (Mrs. Michael Doherty),lost,24.0,Third,Passenger,British,Adult,female,False
KOCZURKO,Mr.,Wilkenti,lost,59.0,Third,Passenger,Russian,Adult,male,False
KOMARYSHYN,Mr.,Hryhory,saved,43.0,Third,Passenger,Russian,Adult,male,False
KORNEJCZYK,Mr.,Andrej,lost,25.0,Third,Passenger,Russian,Adult,male,False
KOWERETZ,Mr.,Naum D.,lost,29.0,Third,Passenger,Russian,Adult,male,False
KOZLOWSKI,Mr.,Mr. Kost,lost,26.0,Third,Passenger,Russian,Adult,male,False
KULICZ,Mr.,Stegan,lost,32.0,Third,Passenger,Russian,Adult,male,False
LAMBERT,Master,William Patrick,lost,5.0,Third,Passenger,USA,Minor,male,False
LAMBERT,Mrs.,John (Delia Gately),lost,25.0,Third,Passenger,British,Adult,female,False
LEYLAND,Mr.,William,lost,44.0,Third,Passenger,British,Adult,male,False
LICHACZOW,Mr.,Ignatii,lost,23.0,Third,Passenger,Russian,Adult,male,False
LIGHT,Mr.,Herbert,saved,32.0,Third,Passenger,British,Adult,male,False
LINDLEY,Mr.,Harry,lost,24.0,Third,Passenger,British,Adult,male,False
LIZAWCZUK,Mr.,Alexaj,lost,26.0,Third,Passenger,Russian,Adult,male,False
LOCKHART,Mr.,James,lost,30.0,Third,Passenger,British,Adult,male,False
LOCKWOOD,Master,Clifford,lost,11.0,Third,Passenger,British,Minor,male,False
LOCKWOOD,Mrs.,Dick (Florence Robshaw),lost,35.0,Third,Passenger,British,Adult,female,False
LOCKWOOD,Miss,Lily (Lillian),lost,7.0,Third,Passenger,USA,Minor,female,False
LOGAN,Master,Robert,lost,11.0,Third,Passenger,USA,Infant,male,False
LOGAN,Mrs.,James (Ruth Cooper),saved,27.0,Third,Passenger,British,Adult,female,False
LOGNUNIETZ,Mr.,Wasili,lost,23.0,Third,Passenger,Russian,Adult,male,False
LONG,Mr.,Harry,lost,21.0,Third,Passenger,British,Adult,male,False
LOSEVICZ,Mr.,Fadej,lost,32.0,Third,Passenger,Russian,Adult,male,False
LUCKO,Mr.,Timofej,lost,20.0,Third,Passenger,Russian,Adult,male,False
LUKER,Mr.,Francis John,saved,30.0,Third,Passenger,British,Adult,male,False
LUKIANOWICZ,Mr.,Wawren,lost,39.0,Third,Passenger,Russian,Adult,male,False
LYONS,Miss,Annie,lost,26.0,Third,Passenger,British,Adult,female,False
MacKENZIE,Mr.,Robert Anderson,saved,40.0,Third,Passenger,British,Adult,male,False
MALICZ,Mr.,Pawel L.,saved,34.0,Third,Passenger,Russian,Adult,male,False
MARCHEWKA,Mr.,Josef,lost,50.0,Third,Passenger,Russian,Adult,male,False
MARKS,Miss,Georgina,lost,24.0,Third,Passenger,British,Adult,female,False
MARKS,Mrs.,G. (Elizabeth Brock),lost,50.0,Third,Passenger,British,Adult,female,False
MARSH,Mr.,Thomas,lost,29.0,Third,Passenger,British,Adult,male,False
MARSH,Master,"Thomas, Jr.",lost,11.0,Third,Passenger,British,Infant,male,False
MARSH,Mrs.,Thomas (Annie),saved,26.0,Third,Passenger,British,Adult,female,False
MARSHALL,Mrs.,Fannie E.,saved,35.0,Third,Passenger,British,Adult,female,False
MARTIN,Mrs.,Albert (Laura Truman),saved,56.0,Third,Passenger,British,Adult,female,False
MASON,Mr.,Joseph Howard,lost,31.0,Third,Passenger,British,Adult,male,False
MATTHEWS,Mr.,Thomas,saved,27.0,Third,Passenger,British,Adult,male,False
MAZURAK,Mr.,"Iwan ""John""",saved,22.0,Third,Passenger,Russian,Adult,male,False
McAFEE,Mr.,Thomas,lost,28.0,Third,Passenger,British,Adult,male,False
McANEMY,Mr.,John,lost,23.0,Third,Passenger,British,Adult,male,False
McCALLUM,Mr.,Albert Alexander,lost,27.0,Third,Passenger,British,Adult,male,False
McCLAMMOND,Mr.,Samuel,saved,32.0,Third,Passenger,British,Adult,male,False
McCORMICK,Mr.,Thomas,saved,30.0,Third,Passenger,British,Adult,male,False
McCREADY,Mr.,Robert G.,lost,28.0,Third,Passenger,British,Adult,male,False
McDERMOTT,Mr.,Andrew,saved,22.0,Third,Passenger,British,Adult,male,False
McKEON,Miss,Jane,lost,24.0,Third,Passenger,British,Adult,female,False
McLOUGHLIN,Mr.,Patrick J.,saved,35.0,Third,Passenger,British,Adult,male,False
McNULTY,Mr.,Stephen,lost,27.0,Third,Passenger,British,Adult,male,False
MEANEY,Mr.,George Peter,lost,30.0,Third,Passenger,British,Adult,male,False
MICHALKOWICZ,Mr.,Iwan,lost,26.0,Third,Passenger,Russian,Adult,male,False
MOLLOY,Mr.,Robert J.,lost,32.0,Third,Passenger,British,Adult,male,False
MOSES,Mrs.,George (Janet Lynn),saved,46.0,Third,Passenger,British,Adult,female,False
MUIRHEAD,Mr.,William,saved,31.0,Third,Passenger,British,Adult,male,False
MURASKO,Mr.,Boris,lost,24.0,Third,Passenger,Russian,Adult,male,False
MURRAY,Master,Walter,lost,4.0,Third,Passenger,British,Minor,male,False
MURRAY,Mrs.,James (Margaret Gray),lost,26.0,Third,Passenger,British,Adult,female,False
MURRAY,Mrs.,Mary,lost,31.0,Third,Passenger,British,Adult,female,False
NEILBORSKI,Mr.,Gregory,lost,22.0,Third,Passenger,Russian,Adult,male,False
NEILSON,Miss,Gerda Theoline,saved,29.0,Third,Passenger,British,Adult,female,False
NEILSON,Miss,Violet,saved,31.0,Third,Passenger,Norwegian,Adult,female,False
NIKANDER,Mr.,Gunnar,lost,32.0,Third,Passenger,Russian,Adult,male,False
NORMAN,Mr.,Jasper,lost,27.0,Third,Passenger,British,Adult,male,False
O'CONNOR,Mr.,John,lost,23.0,Third,Passenger,British,Adult,male,False
OGINSKI,Mr.,Danil,lost,27.0,Third,Passenger,Russian,Adult,male,False
OHANNIA,Mr.,Aziz,lost,35.0,Third,Passenger,Persian,Adult,male,False
O'KELLY,Mr.,John J.,lost,28.0,Third,Passenger,British,Adult,male,False
OLESZKO,Mr.,John,lost,22.0,Third,Passenger,Russian,Adult,male,False
OLIVAR,Mr.,Diego,lost,46.0,Third,Passenger,Mexican,Adult,male,False
ORYDYNIEC,Mr.,Andrzej,lost,45.0,Third,Passenger,Russian,Adult,male,False
OWENS,Mr.,Patrick,lost,29.0,Third,Passenger,British,Adult,male,False
PALMER,Mr.,Charles,lost,21.0,Third,Passenger,British,Adult,male,False
PARKES,Mr.,William Henry,saved,23.0,Third,Passenger,British,Adult,male,False
PERKA,Mr.,Maxim Antanow,saved,27.0,Third,Passenger,Russian,Adult,male,False
PETRENOK,Mr.,Andrej,lost,34.0,Third,Passenger,Russian,Adult,male,False
PETRONSIAN,Mr.,Kahraman,saved,16.0,Third,Passenger,Russian,Minor,male,False
PHILLIPS,Mr.,William,lost,40.0,Third,Passenger,British,Adult,male,False
PICKARD,Mr.,Frederick J.,saved,30.0,Third,Passenger,British,Adult,male,False
PODRUBLENY,Mr.,Aleksij,lost,38.0,Third,Passenger,Russian,Adult,male,False
POLUBINSKI,Mr.,Mikentii,saved,44.0,Third,Passenger,Russian,Adult,male,False
PRYOR,Mr.,John,lost,25.0,Third,Passenger,British,Adult,male,False
PULIK,Mr.,Mychail,saved,34.0,Third,Passenger,Russian,Adult,male,False
RAWEN,Miss,Annie,saved,29.0,Third,Passenger,British,Adult,female,False
REID,Mr.,John H.,lost,50.0,Third,Passenger,British,Adult,male,False
REID,Mrs.,Ellen,lost,26.0,Third,Passenger,British,Adult,female,False
RILEY,Miss,Ethel,saved,4.0,Third,Passenger,British,Minor,female,False
RILEY,Miss,Sutcliffe,saved,4.0,Third,Passenger,British,Minor,female,False
RILEY,Mr.,Edward,saved,30.0,Third,Passenger,British,Adult,male,False
RILEY,Mrs.,Edward (Annie Taylor),saved,29.0,Third,Passenger,British,Adult,female,False
ROBINSON,Mr.,Allan William,lost,26.0,Third,Passenger,British,Adult,male,False
ROBSHAW,Mrs.,George (Edith),lost,26.0,Third,Passenger,British,Adult,female,False
SARGIS,Mr.,Pera,lost,28.0,Third,Passenger,Persian,Adult,male,False
SCOTT,Master,"Arthur, Jr.",saved,8.0,Third,Passenger,British,Minor,male,False
SCOTT,Mrs.,Arthur (Alice Ann Kay),lost,29.0,Third,Passenger,British,Adult,female,False
SEFERIEN,Mr.,Levon,saved,29.0,Third,Passenger,Persian,Adult,male,False
SEISIAN,Mr.,Karatioum,lost,35.0,Third,Passenger,Persian,Adult,male,False
SELF,Mr.,James,lost,33.0,Third,Passenger,British,Adult,male,False
